CONDITION_ID	GENE_ID
OMIM:613736	ENSG00000080815|ENSG00000162736|ENSG00000205155
OMIM:613737	ENSG00000080815|ENSG00000162736|ENSG00000205155
OMIM:613740	ENSG00000035403|ENSG00000046604|ENSG00000069431|ENSG00000073578|ENSG00000077522|ENSG00000080815|ENSG00000092054|ENSG00000106692|ENSG00000109846|ENSG00000112319|ENSG00000112769|ENSG00000114854|ENSG00000118194|ENSG00000120802|ENSG00000122367|ENSG00000129170|ENSG00000129991|ENSG00000132155|ENSG00000140416|ENSG00000143801|ENSG00000151929|ENSG00000155657|ENSG00000157259|ENSG00000159251|ENSG00000160789|ENSG00000162614|ENSG00000170624|ENSG00000173991|ENSG00000175084|ENSG00000183873|ENSG00000197616|ENSG00000198523|ENSG00000198947|ENSG00000203867|ENSG00000205981
OMIM:613743	ENSG00000140459
OMIM:613744	ENSG00000003393|ENSG00000021574|ENSG00000032444|ENSG00000068615|ENSG00000070610|ENSG00000072121|ENSG00000076685|ENSG00000081014|ENSG00000085788|ENSG00000100478|ENSG00000100523|ENSG00000103089|ENSG00000104133|ENSG00000114354|ENSG00000116337|ENSG00000123560|ENSG00000125744|ENSG00000129250|ENSG00000130294|ENSG00000130921|ENSG00000131943|ENSG00000132563|ENSG00000134262|ENSG00000135454|ENSG00000138185|ENSG00000139190|ENSG00000144381|ENSG00000147475|ENSG00000155016|ENSG00000155256|ENSG00000155975|ENSG00000155980|ENSG00000164961|ENSG00000168000|ENSG00000169359|ENSG00000170113|ENSG00000170540|ENSG00000172817|ENSG00000196663|ENSG00000197912|ENSG00000198513|ENSG00000198835|ENSG00000221838|ENSG00000242802|ENSG00000247626
OMIM:613750	ENSG00000007062|ENSG00000013293|ENSG00000031544|ENSG00000046651|ENSG00000070729|ENSG00000081148|ENSG00000088970|ENSG00000101161|ENSG00000101365|ENSG00000102218|ENSG00000102931|ENSG00000104237|ENSG00000105618|ENSG00000106348|ENSG00000107618|ENSG00000111837|ENSG00000112041|ENSG00000112599|ENSG00000112619|ENSG00000113966|ENSG00000116745|ENSG00000117360|ENSG00000117650|ENSG00000117682|ENSG00000122550|ENSG00000129535|ENSG00000132915|ENSG00000133256|ENSG00000134376|ENSG00000136875|ENSG00000139988|ENSG00000144028|ENSG00000148604|ENSG00000149489|ENSG00000153208|ENSG00000156313|ENSG00000162769|ENSG00000163646|ENSG00000163795|ENSG00000163914|ENSG00000164610|ENSG00000165533|ENSG00000167434|ENSG00000167995|ENSG00000170264|ENSG00000174231|ENSG00000179270|ENSG00000185527|ENSG00000186765|ENSG00000187535|ENSG00000188107|ENSG00000188452|ENSG00000196189|ENSG00000197579|ENSG00000198515|ENSG00000198691|ENSG00000214140|ENSG00000265203|ENSG00000278570|ENSG00000281857
OMIM:613751	ENSG00000114739|ENSG00000136698|ENSG00000156925|ENSG00000172361
OMIM:613752	ENSG00000101444|ENSG00000156110
OMIM:613756	ENSG00000007062|ENSG00000013293|ENSG00000031544|ENSG00000046651|ENSG00000070729|ENSG00000081148|ENSG00000088970|ENSG00000101161|ENSG00000101365|ENSG00000102218|ENSG00000102931|ENSG00000104237|ENSG00000105618|ENSG00000106348|ENSG00000107618|ENSG00000111837|ENSG00000112041|ENSG00000112599|ENSG00000112619|ENSG00000113966|ENSG00000116745|ENSG00000117360|ENSG00000117650|ENSG00000117682|ENSG00000122550|ENSG00000129535|ENSG00000132915|ENSG00000133256|ENSG00000134376|ENSG00000136875|ENSG00000139988|ENSG00000144028|ENSG00000148604|ENSG00000149489|ENSG00000153208|ENSG00000156313|ENSG00000162769|ENSG00000163646|ENSG00000163795|ENSG00000163914|ENSG00000164610|ENSG00000165533|ENSG00000167434|ENSG00000167995|ENSG00000170264|ENSG00000174231|ENSG00000179270|ENSG00000185527|ENSG00000186765|ENSG00000187535|ENSG00000188107|ENSG00000188452|ENSG00000196189|ENSG00000197579|ENSG00000198515|ENSG00000198691|ENSG00000214140|ENSG00000265203|ENSG00000278570|ENSG00000281857
OMIM:613757	ENSG00000000971|ENSG00000100234|ENSG00000101439|ENSG00000113600|ENSG00000116785|ENSG00000125730|ENSG00000130203|ENSG00000140092|ENSG00000143341|ENSG00000166033|ENSG00000168329|ENSG00000173976|ENSG00000198691|ENSG00000205403|ENSG00000225830|ENSG00000231543|ENSG00000243649|ENSG00000244414|ENSG00000254636
OMIM:613758	ENSG00000007062|ENSG00000013293|ENSG00000031544|ENSG00000046651|ENSG00000070729|ENSG00000081148|ENSG00000088970|ENSG00000101161|ENSG00000101365|ENSG00000102218|ENSG00000102931|ENSG00000104237|ENSG00000105618|ENSG00000106348|ENSG00000107618|ENSG00000111837|ENSG00000112041|ENSG00000112599|ENSG00000112619|ENSG00000113966|ENSG00000116745|ENSG00000117360|ENSG00000117650|ENSG00000117682|ENSG00000122550|ENSG00000129535|ENSG00000132915|ENSG00000133256|ENSG00000134376|ENSG00000136875|ENSG00000139988|ENSG00000144028|ENSG00000148604|ENSG00000149489|ENSG00000153208|ENSG00000156313|ENSG00000162769|ENSG00000163646|ENSG00000163795|ENSG00000163914|ENSG00000164610|ENSG00000165533|ENSG00000167434|ENSG00000167995|ENSG00000170264|ENSG00000174231|ENSG00000179270|ENSG00000185527|ENSG00000186765|ENSG00000187535|ENSG00000188107|ENSG00000188452|ENSG00000196189|ENSG00000197579|ENSG00000198515|ENSG00000198691|ENSG00000214140|ENSG00000265203|ENSG00000278570|ENSG00000281857
OMIM:613761	ENSG00000000971|ENSG00000100234|ENSG00000101439|ENSG00000113600|ENSG00000116785|ENSG00000125730|ENSG00000130203|ENSG00000140092|ENSG00000143341|ENSG00000166033|ENSG00000168329|ENSG00000173976|ENSG00000198691|ENSG00000205403|ENSG00000225830|ENSG00000231543|ENSG00000243649|ENSG00000244414|ENSG00000254636
OMIM:613762	ENSG00000095015|ENSG00000136931|ENSG00000139549|ENSG00000151632|ENSG00000169297|ENSG00000173894|ENSG00000184895|ENSG00000198610|ENSG00000262762|ENSG00000265231
OMIM:613763	ENSG00000101421|ENSG00000107859|ENSG00000109846|ENSG00000142627
OMIM:613765	ENSG00000035403|ENSG00000092054|ENSG00000101306|ENSG00000106617|ENSG00000111245|ENSG00000114854|ENSG00000118194|ENSG00000129170|ENSG00000129991|ENSG00000134571|ENSG00000140416|ENSG00000149596|ENSG00000155657|ENSG00000159251|ENSG00000160808|ENSG00000162614|ENSG00000172399|ENSG00000182533|ENSG00000197616|ENSG00000198523|ENSG00000269058
OMIM:613767	ENSG00000007062|ENSG00000013293|ENSG00000031544|ENSG00000046651|ENSG00000070729|ENSG00000081148|ENSG00000088970|ENSG00000101161|ENSG00000101365|ENSG00000102218|ENSG00000102931|ENSG00000104237|ENSG00000105618|ENSG00000106348|ENSG00000107618|ENSG00000111837|ENSG00000112041|ENSG00000112599|ENSG00000112619|ENSG00000113966|ENSG00000116745|ENSG00000117360|ENSG00000117650|ENSG00000117682|ENSG00000122550|ENSG00000129535|ENSG00000132915|ENSG00000133256|ENSG00000134376|ENSG00000136875|ENSG00000139988|ENSG00000144028|ENSG00000148604|ENSG00000149489|ENSG00000153208|ENSG00000156313|ENSG00000162769|ENSG00000163646|ENSG00000163795|ENSG00000163914|ENSG00000164610|ENSG00000165533|ENSG00000167434|ENSG00000167995|ENSG00000170264|ENSG00000174231|ENSG00000179270|ENSG00000185527|ENSG00000186765|ENSG00000187535|ENSG00000188107|ENSG00000188452|ENSG00000196189|ENSG00000197579|ENSG00000198515|ENSG00000198691|ENSG00000214140|ENSG00000265203|ENSG00000278570|ENSG00000281857
OMIM:613769	ENSG00000007062|ENSG00000013293|ENSG00000031544|ENSG00000046651|ENSG00000070729|ENSG00000081148|ENSG00000088970|ENSG00000101161|ENSG00000101365|ENSG00000102218|ENSG00000102931|ENSG00000104237|ENSG00000105618|ENSG00000106348|ENSG00000107618|ENSG00000111837|ENSG00000112041|ENSG00000112599|ENSG00000112619|ENSG00000113966|ENSG00000116745|ENSG00000117360|ENSG00000117650|ENSG00000117682|ENSG00000122550|ENSG00000129535|ENSG00000132915|ENSG00000133256|ENSG00000134376|ENSG00000136875|ENSG00000139988|ENSG00000144028|ENSG00000148604|ENSG00000149489|ENSG00000153208|ENSG00000156313|ENSG00000162769|ENSG00000163646|ENSG00000163795|ENSG00000163914|ENSG00000164610|ENSG00000165533|ENSG00000167434|ENSG00000167995|ENSG00000170264|ENSG00000174231|ENSG00000179270|ENSG00000185527|ENSG00000186765|ENSG00000187535|ENSG00000188107|ENSG00000188452|ENSG00000196189|ENSG00000197579|ENSG00000198515|ENSG00000198691|ENSG00000214140|ENSG00000265203|ENSG00000278570|ENSG00000281857
OMIM:613778	ENSG00000000971|ENSG00000100234|ENSG00000101439|ENSG00000113600|ENSG00000116785|ENSG00000125730|ENSG00000130203|ENSG00000140092|ENSG00000143341|ENSG00000166033|ENSG00000168329|ENSG00000173976|ENSG00000198691|ENSG00000205403|ENSG00000225830|ENSG00000231543|ENSG00000243649|ENSG00000244414|ENSG00000254636
OMIM:613779	ENSG00000125730
OMIM:613780	ENSG00000065534|ENSG00000107796|ENSG00000133392|ENSG00000185532
OMIM:613783	ENSG00000009724|ENSG00000049768|ENSG00000069974|ENSG00000073009|ENSG00000088305|ENSG00000102575|ENSG00000104738|ENSG00000116586|ENSG00000121966|ENSG00000128340|ENSG00000134460|ENSG00000135899|ENSG00000149131|ENSG00000150455|ENSG00000153563|ENSG00000163961|ENSG00000166349|ENSG00000168028|ENSG00000171608|ENSG00000172936|ENSG00000175097|ENSG00000182326|ENSG00000197766|ENSG00000198001|ENSG00000198821|ENSG00000211592|ENSG00000269335|ENSG00000274619
OMIM:613784	ENSG00000000971|ENSG00000100234|ENSG00000101439|ENSG00000113600|ENSG00000116785|ENSG00000125730|ENSG00000130203|ENSG00000140092|ENSG00000143341|ENSG00000166033|ENSG00000168329|ENSG00000173976|ENSG00000198691|ENSG00000205403|ENSG00000225830|ENSG00000231543|ENSG00000243649|ENSG00000244414|ENSG00000254636
OMIM:613789	ENSG00000021852
OMIM:613790	ENSG00000157131
OMIM:613791	ENSG00000009724|ENSG00000049768|ENSG00000069974|ENSG00000073009|ENSG00000088305|ENSG00000102575|ENSG00000104738|ENSG00000116586|ENSG00000121966|ENSG00000128340|ENSG00000134460|ENSG00000135899|ENSG00000149131|ENSG00000150455|ENSG00000153563|ENSG00000163961|ENSG00000166349|ENSG00000168028|ENSG00000171608|ENSG00000172936|ENSG00000175097|ENSG00000182326|ENSG00000197766|ENSG00000198001|ENSG00000198821|ENSG00000211592|ENSG00000269335|ENSG00000274619
OMIM:613794	ENSG00000007062|ENSG00000013293|ENSG00000031544|ENSG00000046651|ENSG00000070729|ENSG00000081148|ENSG00000088970|ENSG00000101161|ENSG00000101365|ENSG00000102218|ENSG00000102931|ENSG00000104237|ENSG00000105618|ENSG00000106348|ENSG00000107618|ENSG00000111837|ENSG00000112041|ENSG00000112599|ENSG00000112619|ENSG00000113966|ENSG00000116745|ENSG00000117360|ENSG00000117650|ENSG00000117682|ENSG00000122550|ENSG00000129535|ENSG00000132915|ENSG00000133256|ENSG00000134376|ENSG00000136875|ENSG00000139988|ENSG00000144028|ENSG00000148604|ENSG00000149489|ENSG00000153208|ENSG00000156313|ENSG00000162769|ENSG00000163646|ENSG00000163795|ENSG00000163914|ENSG00000164610|ENSG00000165533|ENSG00000167434|ENSG00000167995|ENSG00000170264|ENSG00000174231|ENSG00000179270|ENSG00000185527|ENSG00000186765|ENSG00000187535|ENSG00000188107|ENSG00000188452|ENSG00000196189|ENSG00000197579|ENSG00000198515|ENSG00000198691|ENSG00000214140|ENSG00000265203|ENSG00000278570|ENSG00000281857
OMIM:613795	ENSG00000092969|ENSG00000106799|ENSG00000163513|ENSG00000166949
OMIM:613800	ENSG00000085840|ENSG00000091651|ENSG00000094804|ENSG00000115947|ENSG00000167513
OMIM:613801	ENSG00000007062|ENSG00000013293|ENSG00000031544|ENSG00000046651|ENSG00000070729|ENSG00000081148|ENSG00000088970|ENSG00000101161|ENSG00000101365|ENSG00000102218|ENSG00000102931|ENSG00000104237|ENSG00000105618|ENSG00000106348|ENSG00000107618|ENSG00000111837|ENSG00000112041|ENSG00000112599|ENSG00000112619|ENSG00000113966|ENSG00000116745|ENSG00000117360|ENSG00000117650|ENSG00000117682|ENSG00000122550|ENSG00000129535|ENSG00000132915|ENSG00000133256|ENSG00000134376|ENSG00000136875|ENSG00000139988|ENSG00000144028|ENSG00000148604|ENSG00000149489|ENSG00000153208|ENSG00000156313|ENSG00000162769|ENSG00000163646|ENSG00000163795|ENSG00000163914|ENSG00000164610|ENSG00000165533|ENSG00000167434|ENSG00000167995|ENSG00000170264|ENSG00000174231|ENSG00000179270|ENSG00000185527|ENSG00000186765|ENSG00000187535|ENSG00000188107|ENSG00000188452|ENSG00000196189|ENSG00000197579|ENSG00000198515|ENSG00000198691|ENSG00000214140|ENSG00000265203|ENSG00000278570|ENSG00000281857
OMIM:613803	ENSG00000085840|ENSG00000091651|ENSG00000094804|ENSG00000115947|ENSG00000167513
OMIM:613804	ENSG00000085840|ENSG00000091651|ENSG00000094804|ENSG00000115947|ENSG00000167513
OMIM:613805	ENSG00000085840|ENSG00000091651|ENSG00000094804|ENSG00000115947|ENSG00000167513
OMIM:613807	ENSG00000004838|ENSG00000039139|ENSG00000086288|ENSG00000104450|ENSG00000105479|ENSG00000105877|ENSG00000111834|ENSG00000119661|ENSG00000129295|ENSG00000139537|ENSG00000141519|ENSG00000145075|ENSG00000152669|ENSG00000154099|ENSG00000157856|ENSG00000159079|ENSG00000160188|ENSG00000164818|ENSG00000165506|ENSG00000167131|ENSG00000167646|ENSG00000169126|ENSG00000171595|ENSG00000172426|ENSG00000214447|ENSG00000256061|ENSG00000283022
OMIM:613808	ENSG00000004838|ENSG00000039139|ENSG00000086288|ENSG00000104450|ENSG00000105479|ENSG00000105877|ENSG00000111834|ENSG00000119661|ENSG00000129295|ENSG00000139537|ENSG00000141519|ENSG00000145075|ENSG00000152669|ENSG00000154099|ENSG00000157856|ENSG00000159079|ENSG00000160188|ENSG00000164818|ENSG00000165506|ENSG00000167131|ENSG00000167646|ENSG00000169126|ENSG00000171595|ENSG00000172426|ENSG00000214447|ENSG00000256061|ENSG00000283022
OMIM:613810	ENSG00000007062|ENSG00000013293|ENSG00000031544|ENSG00000046651|ENSG00000070729|ENSG00000081148|ENSG00000088970|ENSG00000101161|ENSG00000101365|ENSG00000102218|ENSG00000102931|ENSG00000104237|ENSG00000105618|ENSG00000106348|ENSG00000107618|ENSG00000111837|ENSG00000112041|ENSG00000112599|ENSG00000112619|ENSG00000113966|ENSG00000116745|ENSG00000117360|ENSG00000117650|ENSG00000117682|ENSG00000122550|ENSG00000129535|ENSG00000132915|ENSG00000133256|ENSG00000134376|ENSG00000136875|ENSG00000139988|ENSG00000144028|ENSG00000148604|ENSG00000149489|ENSG00000153208|ENSG00000156313|ENSG00000162769|ENSG00000163646|ENSG00000163795|ENSG00000163914|ENSG00000164610|ENSG00000165533|ENSG00000167434|ENSG00000167995|ENSG00000170264|ENSG00000174231|ENSG00000179270|ENSG00000185527|ENSG00000186765|ENSG00000187535|ENSG00000188107|ENSG00000188452|ENSG00000196189|ENSG00000197579|ENSG00000198515|ENSG00000198691|ENSG00000214140|ENSG00000265203|ENSG00000278570|ENSG00000281857
OMIM:613811	ENSG00000109618
OMIM:613812	ENSG00000099377|ENSG00000122787|ENSG00000172817|ENSG00000242110
OMIM:613818	ENSG00000009830|ENSG00000085998|ENSG00000106692|ENSG00000118600|ENSG00000130714|ENSG00000133424|ENSG00000144647|ENSG00000162885|ENSG00000173402|ENSG00000173540|ENSG00000174684|ENSG00000181027|ENSG00000185900|ENSG00000214960|ENSG00000282880
OMIM:613819	ENSG00000068885|ENSG00000123607|ENSG00000157796|ENSG00000187240
OMIM:613820	ENSG00000102935|ENSG00000110274|ENSG00000113971|ENSG00000119509|ENSG00000123607|ENSG00000131697|ENSG00000144061|ENSG00000157796|ENSG00000160602|ENSG00000164953|ENSG00000165138|ENSG00000173588|ENSG00000196236|ENSG00000274636
OMIM:613823	ENSG00000100503|ENSG00000101773|ENSG00000103995|ENSG00000138346|ENSG00000151849|ENSG00000175054|ENSG00000182923
OMIM:613824	ENSG00000102935|ENSG00000110274|ENSG00000113971|ENSG00000119509|ENSG00000123607|ENSG00000131697|ENSG00000144061|ENSG00000157796|ENSG00000160602|ENSG00000164953|ENSG00000165138|ENSG00000173588|ENSG00000196236|ENSG00000274636
OMIM:613825	ENSG00000113600
OMIM:613826	ENSG00000042317|ENSG00000092200|ENSG00000105392|ENSG00000106348|ENSG00000115474|ENSG00000116745|ENSG00000121207|ENSG00000129221|ENSG00000132518|ENSG00000134376|ENSG00000135338|ENSG00000156466|ENSG00000173614|ENSG00000198570|ENSG00000198707
OMIM:613827	ENSG00000007062|ENSG00000013293|ENSG00000031544|ENSG00000046651|ENSG00000070729|ENSG00000081148|ENSG00000088970|ENSG00000101161|ENSG00000101365|ENSG00000102218|ENSG00000102931|ENSG00000104237|ENSG00000105618|ENSG00000106348|ENSG00000107618|ENSG00000111837|ENSG00000112041|ENSG00000112599|ENSG00000112619|ENSG00000113966|ENSG00000116745|ENSG00000117360|ENSG00000117650|ENSG00000117682|ENSG00000122550|ENSG00000129535|ENSG00000132915|ENSG00000133256|ENSG00000134376|ENSG00000136875|ENSG00000139988|ENSG00000144028|ENSG00000148604|ENSG00000149489|ENSG00000153208|ENSG00000156313|ENSG00000162769|ENSG00000163646|ENSG00000163795|ENSG00000163914|ENSG00000164610|ENSG00000165533|ENSG00000167434|ENSG00000167995|ENSG00000170264|ENSG00000174231|ENSG00000179270|ENSG00000185527|ENSG00000186765|ENSG00000187535|ENSG00000188107|ENSG00000188452|ENSG00000196189|ENSG00000197579|ENSG00000198515|ENSG00000198691|ENSG00000214140|ENSG00000265203|ENSG00000278570|ENSG00000281857
OMIM:613829	ENSG00000042317|ENSG00000092200|ENSG00000105392|ENSG00000106348|ENSG00000115474|ENSG00000116745|ENSG00000121207|ENSG00000129221|ENSG00000132518|ENSG00000134376|ENSG00000135338|ENSG00000156466|ENSG00000173614|ENSG00000198570|ENSG00000198707
OMIM:613832	ENSG00000108433|ENSG00000138760|ENSG00000139174|ENSG00000243335|ENSG00000262633
OMIM:613835	ENSG00000042317|ENSG00000092200|ENSG00000105392|ENSG00000106348|ENSG00000115474|ENSG00000116745|ENSG00000121207|ENSG00000129221|ENSG00000132518|ENSG00000134376|ENSG00000135338|ENSG00000156466|ENSG00000173614|ENSG00000198570|ENSG00000198707
OMIM:613837	ENSG00000042317|ENSG00000092200|ENSG00000105392|ENSG00000106348|ENSG00000115474|ENSG00000116745|ENSG00000121207|ENSG00000129221|ENSG00000132518|ENSG00000134376|ENSG00000135338|ENSG00000156466|ENSG00000173614|ENSG00000198570|ENSG00000198707
OMIM:613838	ENSG00000035403|ENSG00000092054|ENSG00000101306|ENSG00000106617|ENSG00000111245|ENSG00000114854|ENSG00000118194|ENSG00000129170|ENSG00000129991|ENSG00000134571|ENSG00000140416|ENSG00000149596|ENSG00000155657|ENSG00000159251|ENSG00000160808|ENSG00000162614|ENSG00000172399|ENSG00000182533|ENSG00000197616|ENSG00000198523|ENSG00000269058
OMIM:613839	ENSG00000107611|ENSG00000117479|ENSG00000124275|ENSG00000166126|ENSG00000228716
OMIM:613843	ENSG00000007062|ENSG00000013293|ENSG00000031544|ENSG00000046651|ENSG00000070729|ENSG00000081148|ENSG00000088970|ENSG00000101161|ENSG00000101365|ENSG00000102218|ENSG00000102931|ENSG00000104237|ENSG00000105618|ENSG00000106348|ENSG00000107618|ENSG00000111837|ENSG00000112041|ENSG00000112599|ENSG00000112619|ENSG00000113966|ENSG00000116745|ENSG00000117360|ENSG00000117650|ENSG00000117682|ENSG00000122550|ENSG00000129535|ENSG00000132915|ENSG00000133256|ENSG00000134376|ENSG00000136875|ENSG00000139988|ENSG00000144028|ENSG00000148604|ENSG00000149489|ENSG00000153208|ENSG00000156313|ENSG00000162769|ENSG00000163646|ENSG00000163795|ENSG00000163914|ENSG00000164610|ENSG00000165533|ENSG00000167434|ENSG00000167995|ENSG00000170264|ENSG00000174231|ENSG00000179270|ENSG00000185527|ENSG00000186765|ENSG00000187535|ENSG00000188107|ENSG00000188452|ENSG00000196189|ENSG00000197579|ENSG00000198515|ENSG00000198691|ENSG00000214140|ENSG00000265203|ENSG00000278570|ENSG00000281857
OMIM:613848	ENSG00000095209|ENSG00000108821|ENSG00000117385|ENSG00000125084|ENSG00000141756|ENSG00000149257|ENSG00000162337|ENSG00000164692|ENSG00000166794|ENSG00000168487|ENSG00000170275|ENSG00000170374|ENSG00000171714|ENSG00000206013|ENSG00000282307
OMIM:613849	ENSG00000095209|ENSG00000108821|ENSG00000117385|ENSG00000125084|ENSG00000141756|ENSG00000149257|ENSG00000162337|ENSG00000164692|ENSG00000166794|ENSG00000168487|ENSG00000170275|ENSG00000170374|ENSG00000171714|ENSG00000206013|ENSG00000282307
OMIM:613850	ENSG00000005381|ENSG00000007933|ENSG00000073578|ENSG00000091483|ENSG00000100075|ENSG00000101981|ENSG00000102144|ENSG00000103150|ENSG00000111716|ENSG00000116984|ENSG00000125741|ENSG00000125877|ENSG00000138109|ENSG00000138796|ENSG00000147224|ENSG00000147647|ENSG00000148090|ENSG00000154646|ENSG00000160282|ENSG00000165471|ENSG00000165841|ENSG00000166710|ENSG00000167397|ENSG00000167642|ENSG00000176715|ENSG00000204370|ENSG00000205138|ENSG00000239900|ENSG00000255974|ENSG00000273686|ENSG00000280905
OMIM:613855	ENSG00000079215|ENSG00000111262|ENSG00000141837|ENSG00000182389
OMIM:613856	ENSG00000095464|ENSG00000134183|ENSG00000144191|ENSG00000170289
OMIM:613861	ENSG00000007062|ENSG00000013293|ENSG00000031544|ENSG00000046651|ENSG00000070729|ENSG00000081148|ENSG00000088970|ENSG00000101161|ENSG00000101365|ENSG00000102218|ENSG00000102931|ENSG00000104237|ENSG00000105618|ENSG00000106348|ENSG00000107618|ENSG00000111837|ENSG00000112041|ENSG00000112599|ENSG00000112619|ENSG00000113966|ENSG00000116745|ENSG00000117360|ENSG00000117650|ENSG00000117682|ENSG00000122550|ENSG00000129535|ENSG00000132915|ENSG00000133256|ENSG00000134376|ENSG00000136875|ENSG00000139988|ENSG00000144028|ENSG00000148604|ENSG00000149489|ENSG00000153208|ENSG00000156313|ENSG00000162769|ENSG00000163646|ENSG00000163795|ENSG00000163914|ENSG00000164610|ENSG00000165533|ENSG00000167434|ENSG00000167995|ENSG00000170264|ENSG00000174231|ENSG00000179270|ENSG00000185527|ENSG00000186765|ENSG00000187535|ENSG00000188107|ENSG00000188452|ENSG00000196189|ENSG00000197579|ENSG00000198515|ENSG00000198691|ENSG00000214140|ENSG00000265203|ENSG00000278570|ENSG00000281857
OMIM:613862	ENSG00000007062|ENSG00000013293|ENSG00000031544|ENSG00000046651|ENSG00000070729|ENSG00000081148|ENSG00000088970|ENSG00000101161|ENSG00000101365|ENSG00000102218|ENSG00000102931|ENSG00000104237|ENSG00000105618|ENSG00000106348|ENSG00000107618|ENSG00000111837|ENSG00000112041|ENSG00000112599|ENSG00000112619|ENSG00000113966|ENSG00000116745|ENSG00000117360|ENSG00000117650|ENSG00000117682|ENSG00000122550|ENSG00000129535|ENSG00000132915|ENSG00000133256|ENSG00000134376|ENSG00000136875|ENSG00000139988|ENSG00000144028|ENSG00000148604|ENSG00000149489|ENSG00000153208|ENSG00000156313|ENSG00000162769|ENSG00000163646|ENSG00000163795|ENSG00000163914|ENSG00000164610|ENSG00000165533|ENSG00000167434|ENSG00000167995|ENSG00000170264|ENSG00000174231|ENSG00000179270|ENSG00000185527|ENSG00000186765|ENSG00000187535|ENSG00000188107|ENSG00000188452|ENSG00000196189|ENSG00000197579|ENSG00000198515|ENSG00000198691|ENSG00000214140|ENSG00000265203|ENSG00000278570|ENSG00000281857
OMIM:613863	ENSG00000105711|ENSG00000113327|ENSG00000144285|ENSG00000169432
OMIM:613865	ENSG00000006611|ENSG00000019991|ENSG00000065427|ENSG00000091536|ENSG00000095397|ENSG00000095777|ENSG00000100106|ENSG00000107736|ENSG00000109927|ENSG00000115155|ENSG00000115459|ENSG00000119715|ENSG00000121742|ENSG00000124570|ENSG00000136425|ENSG00000137474|ENSG00000137710|ENSG00000138035|ENSG00000139304|ENSG00000145103|ENSG00000150275|ENSG00000151491|ENSG00000152939|ENSG00000155719|ENSG00000157087|ENSG00000159261|ENSG00000160183|ENSG00000162065|ENSG00000164742|ENSG00000165091|ENSG00000165474|ENSG00000165899|ENSG00000167210|ENSG00000167791|ENSG00000170615|ENSG00000174099|ENSG00000175894|ENSG00000176058|ENSG00000179855|ENSG00000181392|ENSG00000181585|ENSG00000184154|ENSG00000187017|ENSG00000188162|ENSG00000188910|ENSG00000196586|ENSG00000197753|ENSG00000204311|ENSG00000204928|ENSG00000206290|ENSG00000215203|ENSG00000235708|ENSG00000242866
OMIM:613870	ENSG00000089225|ENSG00000117298|ENSG00000123066|ENSG00000125863|ENSG00000143951|ENSG00000156925|ENSG00000160789|ENSG00000174705|ENSG00000184937|ENSG00000196924|ENSG00000223802
OMIM:613873	ENSG00000035403|ENSG00000092054|ENSG00000101306|ENSG00000106617|ENSG00000111245|ENSG00000114854|ENSG00000118194|ENSG00000129170|ENSG00000129991|ENSG00000134571|ENSG00000140416|ENSG00000149596|ENSG00000155657|ENSG00000159251|ENSG00000160808|ENSG00000162614|ENSG00000172399|ENSG00000182533|ENSG00000197616|ENSG00000198523|ENSG00000269058
OMIM:613874	ENSG00000035403|ENSG00000092054|ENSG00000101306|ENSG00000106617|ENSG00000111245|ENSG00000114854|ENSG00000118194|ENSG00000129170|ENSG00000129991|ENSG00000134571|ENSG00000140416|ENSG00000149596|ENSG00000155657|ENSG00000159251|ENSG00000160808|ENSG00000162614|ENSG00000172399|ENSG00000182533|ENSG00000197616|ENSG00000198523|ENSG00000269058
OMIM:613875	ENSG00000035403|ENSG00000092054|ENSG00000101306|ENSG00000106617|ENSG00000111245|ENSG00000114854|ENSG00000118194|ENSG00000129170|ENSG00000129991|ENSG00000134571|ENSG00000140416|ENSG00000149596|ENSG00000155657|ENSG00000159251|ENSG00000160808|ENSG00000162614|ENSG00000172399|ENSG00000182533|ENSG00000197616|ENSG00000198523|ENSG00000269058
OMIM:613876	ENSG00000035403|ENSG00000092054|ENSG00000101306|ENSG00000106617|ENSG00000111245|ENSG00000114854|ENSG00000118194|ENSG00000129170|ENSG00000129991|ENSG00000134571|ENSG00000140416|ENSG00000149596|ENSG00000155657|ENSG00000159251|ENSG00000160808|ENSG00000162614|ENSG00000172399|ENSG00000182533|ENSG00000197616|ENSG00000198523|ENSG00000269058
OMIM:613877	ENSG00000132170|ENSG00000160789|ENSG00000166819|ENSG00000187288
OMIM:613881	ENSG00000035403|ENSG00000046604|ENSG00000069431|ENSG00000073578|ENSG00000077522|ENSG00000080815|ENSG00000092054|ENSG00000106692|ENSG00000109846|ENSG00000112319|ENSG00000112769|ENSG00000114854|ENSG00000118194|ENSG00000120802|ENSG00000122367|ENSG00000129170|ENSG00000129991|ENSG00000132155|ENSG00000140416|ENSG00000143801|ENSG00000151929|ENSG00000155657|ENSG00000157259|ENSG00000159251|ENSG00000160789|ENSG00000162614|ENSG00000170624|ENSG00000173991|ENSG00000175084|ENSG00000183873|ENSG00000197616|ENSG00000198523|ENSG00000198947|ENSG00000203867|ENSG00000205981
OMIM:613885	ENSG00000011143|ENSG00000048342|ENSG00000103494|ENSG00000108641|ENSG00000113971|ENSG00000123810|ENSG00000164953|ENSG00000168778|ENSG00000187049|ENSG00000198707|ENSG00000205084
